model,condition,skill,classifier,intro_strategy,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,mae_mean,mae_std,kappa_mean,kappa_std,n_samples,feature_dim,elapsed_s,f1_fail_mean,f1_pass_mean,prec_fail_mean,prec_pass_mean,rec_fail_mean,rec_pass_mean,f1_fail_std,f1_pass_std,_macro_f1_folds
qwen3-8b,C2a,javascript,nominal,none,0.7747572267022884,0.017425131567800484,0.8853109441151199,0.009272593314863731,0.11644063450013568,0.00992904038492748,0.5496571199892015,0.03480644679300767,6338,4096,6.7,0.9312971243866064,0.61821732901797,0.9374178427803663,0.5973087188984835,0.9252822658557063,0.6412109711919958,0.005998423420580131,0.029034931034397124,"[0.7855917322438941, 0.7616541353383459, 0.7807784713155557, 0.7972304550693317, 0.7485313395443142]"
qwen3-8b,C2a,html_css,nominal,none,0.8358070897679267,0.009319429087293853,0.8914029675117059,0.006147397289443679,0.10918486501559858,0.006202632718732793,0.6716550350472745,0.018657186405196015,6338,4096,5.8,0.9308372399727658,0.7407769395630879,0.9346060773765661,0.7301641064567854,0.9271336544369785,0.7520912547528517,0.003965314349568644,0.014859104057346787,"[0.8430783700611351, 0.8444097456067305, 0.8407926126311224, 0.8310768179189232, 0.8196779026217229]"
qwen3-8b,C2b,react,nominal,concat,0.8238645332802192,0.004733129731702324,0.8429546109807999,0.004253263100733736,0.15777738217653164,0.004338925540245636,0.6478052616181482,0.009451569049417378,6338,8192,10.2,0.8807210719921214,0.7670079945683171,0.889442432668863,0.7527085363788679,0.8721952880560231,0.7819477434679334,0.003425460389428409,0.006235149970730013,"[0.8240282858009603, 0.8195858060095702, 0.8197116188819378, 0.8234021439968712, 0.8325948117117568]"
qwen3-8b,C2b,react,nominal,average,0.8094700668891244,0.004820845037098771,0.8308104008204944,0.0037797224584643304,0.16929705531584333,0.0033704196170980614,0.6190075042602877,0.009659678845149434,6338,4096,5.9,0.8730314141021625,0.7459087196760865,0.8747330393333129,0.7436498243545744,0.8714877428610504,0.7486935866983373,0.0022780860243584505,0.00824328168171637,"[0.8099197863987599, 0.8133519646888819, 0.8125123651289825, 0.8114615095208415, 0.8001047087081563]"
qwen3-8b,C2b,javascript,nominal,concat,0.7596049327035371,0.008665940277489938,0.8770872245131306,0.004570039463119027,0.12527605635906874,0.005070767574102671,0.5194207742172444,0.017285082309892626,6338,8192,9.3,0.9259556175953954,0.5932542478116788,0.9338035305399759,0.5674238508996,0.918256355363436,0.621890633086079,0.0031113091753384122,0.01451798211465738,"[0.7737837096779987, 0.7496556684263225, 0.761576827072688, 0.7513880813953489, 0.7616203769453276]"
qwen3-8b,C2b,javascript,nominal,average,0.7514626608990651,0.013421901078243714,0.873474358688559,0.0069493630197232144,0.12843175090068443,0.007063753936884936,0.5030472208591006,0.026844678938362142,6338,4096,5.0,0.9242353041718371,0.5786900176262932,0.9302999562277712,0.5585047485445475,0.9182527645211099,0.6004600080501408,0.004189224017668965,0.02269919820358917,"[0.7362345084487346, 0.7473600318788602, 0.7688459799617904, 0.7392467585923029, 0.7656260256136377]"
qwen3-8b,C2b,html_css,nominal,concat,0.8190994744378932,0.007663971743327353,0.8794894412753204,0.005518590404729868,0.12196362903004936,0.0062626122041137345,0.6384106286776821,0.015346147195519154,6338,8192,11.4,0.9223233549921274,0.715875593883659,0.9309659590558466,0.6940099650843956,0.9139955600483638,0.7406844106463878,0.004423374307766355,0.011950251815214375,"[0.8238800081037349, 0.8211027295472074, 0.8215974066903786, 0.8248869633403002, 0.8040302645078448]"
qwen3-8b,C2b,html_css,nominal,average,0.8171763885698932,0.016857656515447735,0.8787944240170485,0.01135512060703137,0.12212446998423958,0.011694316039770608,0.6344578571334447,0.033734885187166684,6338,4096,4.6,0.9225011385410342,0.711851638598752,0.9277782152518295,0.6982104427269389,0.9173770589284652,0.7269961977186311,0.007578686596802149,0.02645597129946743,"[0.8253473400678251, 0.8239069806374535, 0.8397395267415187, 0.8054419475655431, 0.7914461478371253]"
qwen3-8b,C3,react,nominal,none,0.7834508257443489,0.006016328248452669,0.8072736378540085,0.005520680402198554,0.1932771717885962,0.005791782505167067,0.566986779818109,0.012005011811369466,6338,4096,7.4,0.8544046747861346,0.7124969767025632,0.8596991547803563,0.7043840198290308,0.8492842210443758,0.7211401425178148,0.004951355777902416,0.007933041258229124,"[0.7853690341105002, 0.7812505369626164, 0.7760159970619921, 0.7939201884517233, 0.7806983721349124]"
qwen3-8b,C3,javascript,nominal,none,0.7196899216804012,0.011697946739385515,0.8562412330379555,0.007138969624396714,0.14689360345982339,0.008635669646231029,0.4397875992312887,0.02321219800065306,6338,4096,4.8,0.9130496509238804,0.5263301924369219,0.9219698932841978,0.5012400950760312,0.9043796306904165,0.5553389684319475,0.005575209893713502,0.018944482552397855,"[0.7085223260200866, 0.7199173222273638, 0.7414697834135174, 0.7106416367435171, 0.7178985399975207]"
qwen3-8b,C3,html_css,nominal,none,0.765459738596649,0.011688856258685435,0.8442721783943063,0.007695161392889079,0.1571499530673067,0.0078054096220099,0.5310391468129266,0.02342578910263896,6338,4096,4.5,0.9001736118575442,0.6307458653357536,0.9063930499255024,0.6155483118825533,0.894085151929595,0.6471482889733841,0.005030249762446238,0.018749945068712304,"[0.7662408999416843, 0.7771254407804851, 0.7772837210176067, 0.7608111187058555, 0.7458375125376129]"
qwen3-8b,C4,react,nominal,none,0.7811267523258076,0.01014001353157175,0.8053094812740877,0.008867663754703105,0.19516867136906527,0.008791548771773442,0.5622855952095104,0.020296044602613826,6338,4096,5.9,0.8531494405544375,0.7091040640971777,0.8575546518896455,0.7020302811486182,0.8488100122529522,0.7163895486935867,0.006451621527836896,0.013922513382502602,"[0.7752212550597359, 0.7702206907318814, 0.773755757028314, 0.7906148812925056, 0.7958211775166013]"
qwen3-8b,C4,javascript,nominal,none,0.7098675873726845,0.01695620565875496,0.852874131189451,0.00937143928958711,0.14878497855038977,0.01015561070206159,0.41984131798353647,0.03387707694496418,6338,4096,6.0,0.9123699579284551,0.5073652168169139,0.9167180665986308,0.4947473483603623,0.908080763173689,0.5209821171870508,0.006176917528604568,0.027858151330085065,"[0.6909188587422492, 0.7000215069180586, 0.73419180953807, 0.7258851897288379, 0.6983205719362071]"
qwen3-8b,C4,html_css,nominal,none,0.7622323440723957,0.007778414330746941,0.8416906195524495,0.004566434193862993,0.16014580257395322,0.004623922663204319,0.5247123167232283,0.01577628135532336,6338,4096,8.3,0.8980498607844375,0.626414827360354,0.906270875903996,0.6073251860840279,0.8901072327605004,0.6479087452471483,0.0031971455835852684,0.014001615214640134,"[0.7717189543932776, 0.7619246451540584, 0.7659756673753839, 0.7633515845362535, 0.7481908689030053]"
