model,condition,skill,classifier,intro_strategy,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,mae_mean,mae_std,kappa_mean,kappa_std,n_samples,feature_dim,elapsed_s,f1_fail_mean,f1_pass_mean,prec_fail_mean,prec_pass_mean,rec_fail_mean,rec_pass_mean,f1_fail_std,f1_pass_std,_macro_f1_folds
cohere,C2a,javascript,nominal,none,0.7318871575238456,0.009582832249579442,0.8612384615551886,0.00560237925758962,0.14294826946586361,0.006924156883167704,0.46443018678913217,0.01905387928257874,6338,1536,3.1,0.9150487763549531,0.5487255386927379,0.9278165323361394,0.5125276644996425,0.9027174126784093,0.5918463573112529,0.004566973565319618,0.016219843915542712,"[0.7308338698876344, 0.721232107439004, 0.7487668804421502, 0.7341086056676411, 0.7244943241827977]"
cohere,C2a,html_css,nominal,none,0.798791287721715,0.012055443104225287,0.8660230007322273,0.008576371407482518,0.13553091208772056,0.009470729058496153,0.5978251381779199,0.024010321944792672,6338,1536,2.6,0.9137093877331832,0.683873187710247,0.9218840090572249,0.664151786791497,0.9058363560682642,0.7064638783269961,0.006511296869583254,0.018521874054641025,"[0.8025169270047956, 0.7785589738160581, 0.8149715453086239, 0.7943944732937686, 0.8035145191853289]"
cohere,C2b,react,nominal,concat,0.7872924747821226,0.004879285781242639,0.810465615019082,0.004164889794798899,0.19028057534253398,0.004174429314128401,0.5747160072013082,0.009797006928494242,6338,3072,2.7,0.8563115753747018,0.7182733741895435,0.8638561694320505,0.7067624734852384,0.8490453024302154,0.7306413301662709,0.0035220468364865636,0.007662397298034364,"[0.7866334350698955, 0.7837974407420012, 0.7909493832622119, 0.7807259643849342, 0.7943561504515706]"
cohere,C2b,react,nominal,average,0.758831732986315,0.018776438603516982,0.7848801705575461,0.015903348222192012,0.216155801602932,0.015217715715037843,0.5178914648011215,0.03757561082818018,6338,1536,2.5,0.8364129398688854,0.6812505261037446,0.8461717188919478,0.6668470613749135,0.827073163243376,0.6969121140142518,0.01052636344076282,0.027545377659984126,"[0.7281594064568898, 0.7566265522734689, 0.7855480687521874, 0.7684075547755982, 0.7554170826734307]"
cohere,C2b,javascript,nominal,concat,0.7257691194262124,0.011763639463259755,0.8598885583940609,0.006100242906232646,0.14263206511319865,0.007577076676571977,0.4520079969251956,0.0234854007986003,6338,3072,2.4,0.9156834727492162,0.5358547661032086,0.9233969344818529,0.514900704237927,0.9082628701773705,0.5617560807314128,0.005042329911416933,0.02165426804264782,"[0.71285934825615, 0.7153331369493083, 0.745633909185311, 0.7247099836981524, 0.7303092190421401]"
cohere,C2b,javascript,nominal,average,0.6925123136682998,0.005086236850534775,0.8397103115830795,0.004949918773898846,0.16614173424393547,0.007533289139406907,0.3861216608751983,0.009732458146448852,6338,1536,2.4,0.9009448500902886,0.4840797772463107,0.916454529907109,0.4462929331822399,0.8860719775794645,0.5306135357368753,0.00527518283601227,0.007354776817958441,"[0.6899146143016474, 0.7009086631313137, 0.6955163507597886, 0.6895831131522564, 0.6866388269964924]"
cohere,C2b,html_css,nominal,concat,0.7963705985377455,0.008997814808689058,0.8648539247756929,0.005436014005516048,0.13632142296938296,0.005118343583120349,0.5928523086135321,0.01806164052355513,6338,3072,2.2,0.9134282301783756,0.6793129668971155,0.9195736015712365,0.6634426453283244,0.9074256208994866,0.6965779467680608,0.0031574718476351966,0.015296065221590747,"[0.8064966208851101, 0.7844296978833518, 0.8069339162194604, 0.7897793263646922, 0.7942134313361138]"
cohere,C2b,html_css,nominal,average,0.7535056550792104,0.01149850796356531,0.8346854019528548,0.0075075417320308565,0.1683501851164852,0.00776470070876346,0.5074523106955426,0.023057445864606813,6338,1536,2.2,0.8922646491943365,0.6147466609640844,0.9052393897092579,0.5855090225438968,0.8797526312659809,0.6479087452471483,0.0051707563809870365,0.018831309020595162,"[0.7387362637362638, 0.7529503451347139, 0.7736914406862162, 0.7476579411200928, 0.7544922847187656]"
cohere,C3,react,nominal,none,0.7475511852241715,0.011659234752849558,0.7743534542249714,0.010384028275235652,0.22719805596568063,0.010472969390360059,0.4953375004089041,0.023317357816060525,6338,1536,2.6,0.8273769236276752,0.6677254468206677,0.839893161520336,0.6492337357035132,0.8152651131374535,0.6874109263657957,0.008015545335177105,0.015526783386774776,"[0.7528875713658323, 0.7400380706691139, 0.7295279724262282, 0.7633917941092143, 0.7519105175504691]"
cohere,C3,javascript,nominal,none,0.6709191665566526,0.014674154386801393,0.8260462116322558,0.00803928785957382,0.1823942645012063,0.009582928829319413,0.3438056123649539,0.02954191651776341,6338,1536,2.5,0.8905791802300765,0.45125915288322876,0.9119085977877356,0.4049836278083875,0.8703502439207895,0.5112759473290783,0.006233552781496543,0.025458293479296894,"[0.6691107476267096, 0.6744130238630037, 0.6903801855765449, 0.6451990070565923, 0.6754928686604128]"
cohere,C3,html_css,nominal,none,0.7247390437996494,0.01852706617573601,0.8145215831206478,0.014292692180449547,0.18965177684438014,0.016274916307163552,0.45021420591015443,0.03652324369249785,6338,1536,2.4,0.8782024754671525,0.5712756121321461,0.8936320567823905,0.5398665583701379,0.8634245109115776,0.6076045627376426,0.01140068635267303,0.025987659817819125,"[0.7102253401360544, 0.733497737112752, 0.7416102454140904, 0.7424454737892023, 0.6959164225461476]"
cohere,C4,react,nominal,none,0.7590187740527649,0.00839535017930729,0.7847197220576115,0.0067222701985765404,0.21662861425309793,0.006179199546816062,0.5182952300749107,0.0170314209986871,6338,1536,2.8,0.8355641630726225,0.682473385032907,0.8476249088455994,0.6647262095509643,0.8240012727440196,0.7016627078384798,0.0038367216763760827,0.013563028805096524,"[0.7543128923979348, 0.7463513840152696, 0.7658014290755116, 0.7584953006947892, 0.7701328640803187]"
cohere,C4,javascript,nominal,none,0.6799238234883375,0.013112407189293945,0.8332287563995381,0.004072397351304893,0.17276820727070827,0.0036677029613813093,0.36104210596213016,0.027026439084455203,6338,1536,2.5,0.8970021167526806,0.4628455302239945,0.912701061263588,0.42587612259578816,0.8820016723065691,0.5091484100971767,0.002654928575856238,0.02660924667785111,"[0.6811090062097203, 0.6548099967429402, 0.6832464877683211, 0.6916800616332147, 0.6887735650874913]"
cohere,C4,html_css,nominal,none,0.7281310968087423,0.017566022998437486,0.8163309878499335,0.01215531521008818,0.18823408583329806,0.012849763707638453,0.45707718634411537,0.034999170673868554,6338,1536,2.6,0.8788915150292951,0.5773706785881896,0.8965163567569869,0.5409027101015834,0.862030881449327,0.6197718631178708,0.00861411936594767,0.027250347357292627,"[0.7502457632028092, 0.7452810892940627, 0.7277567846100996, 0.7074061840721546, 0.7099656628645854]"
