model,condition,skill,classifier,intro_strategy,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,mae_mean,mae_std,kappa_mean,kappa_std,f1_not_exp_mean,f1_junior_mean,f1_midlevel_mean,f1_senior_mean,f1_not_exp_std,f1_junior_std,f1_midlevel_std,f1_senior_std,n_samples,feature_dim,elapsed_s,_macro_f1_folds
openai-large,C1b,javascript,nominal,average,0.5105419572375374,0.014602443456578228,0.7602209978578285,0.01057166567697652,0.24929152796416681,0.013348791999609881,0.4860508443325511,0.024738248478909007,0.6822472195929302,0.8368095424482105,0.5040634478613895,0.019047619047619046,0.019983109811247166,0.008870927104381775,0.01453936876127665,0.03809523809523809,6338,3072,8.8,"[0.4901998873437731, 0.5168573864036332, 0.5153764830913736, 0.49860241378969883, 0.5316736155592078]"
openai-large,C1b,javascript,ordinal,average,0.5132712749843761,0.026925620403287626,0.7343662027694988,0.013767869766567745,0.2735878487895847,0.014098959194212793,0.4253850223707948,0.02838157992010267,0.6445812432000442,0.8213467176661251,0.4241126744615345,0.16304446460980038,0.03475577599019614,0.011957340287276446,0.03196467798694093,0.10148957001759173,6338,3072,106.5,"[0.49136227816213635, 0.5540451454395061, 0.536800788621113, 0.4959568940476007, 0.48819126865152407]"
openai-large,C1b,html_css,nominal,concat,0.5653054102412108,0.008864337367567528,0.8099974072760853,0.008616420370318102,0.19169814186371342,0.008727253760945892,0.5944712207136199,0.018228260112496064,0.7128801323453731,0.8674351130394976,0.6809063955799728,0.0,0.021969626256295265,0.006688764328842968,0.014817302209291618,0.0,6338,6144,37.1,"[0.5554409358757184, 0.5612776986497096, 0.5590623732800588, 0.5797125469150093, 0.5710334964855581]"
openai-large,C1b,html_css,ordinal,concat,0.596754939868277,0.021622463686538605,0.8119769229244103,0.0069149428573012425,0.18791464474316488,0.005966853649194849,0.5925774584461504,0.016104063153193942,0.7095400585964027,0.873422566624766,0.6679460231408278,0.13611111111111113,0.018513102298278974,0.005183501079984348,0.0172072528825481,0.07765863891114023,6338,6144,619.1,"[0.606710576951184, 0.5893209267455077, 0.6281874128283766, 0.5973681545289943, 0.5621876282873219]"
openai-large,C1b,html_css,nominal,average,0.5454825260327414,0.009123305178970614,0.7911978457008721,0.009242096751320403,0.21157905482286332,0.010055147326344296,0.5562380766699574,0.021241268462404667,0.6737653136119803,0.85346748480927,0.6546973057097152,0.0,0.022456714489005943,0.006235150890643025,0.02357136878479945,0.0,6338,3072,8.3,"[0.533007304370426, 0.5361767840314827, 0.5521647883485681, 0.5557984157334062, 0.5502653376798239]"
openai-large,C1b,html_css,ordinal,average,0.5500695467264137,0.020352717270934493,0.7778055270738747,0.006929104669384997,0.22499084999215713,0.0068799170345005675,0.5241390377868023,0.018073011977335417,0.6695085211818175,0.8474855812812564,0.608998370156867,0.07428571428571429,0.02647718855035731,0.0031004191615499415,0.019771132308896495,0.06271267669773077,6338,3072,171.4,"[0.563187521185033, 0.5294780386821836, 0.5427735771013573, 0.5318342499437594, 0.5830743467197353]"
openai-large,C2a,react,nominal,none,0.6082010908999431,0.022605445008835507,0.728704448807961,0.017821482999410033,0.2851007994741547,0.02087749587658175,0.5508128822973284,0.028742841792663787,0.7613316278359241,0.8028857446009742,0.6482862173459946,0.2203007738168799,0.035957018128007535,0.015752999443231223,0.021865106752000353,0.04611778685192891,6338,3072,40.1,"[0.6131265067063026, 0.5695168027768481, 0.5986783597145561, 0.6317081511666772, 0.6279756341353318]"
openai-large,C2a,react,ordinal,none,0.6034043240766436,0.009018952719571588,0.7029603977982806,0.00663434245493081,0.305933437738865,0.007444658744796845,0.5092406920965089,0.01100399644374441,0.719481137748429,0.7761123513097472,0.6162179647350492,0.30180584251334897,0.025536502694942283,0.0067450462193464535,0.02343294683118202,0.03268426153670468,6338,3072,257.0,"[0.591618165278819, 0.5947216807046163, 0.6140184513108867, 0.6122806297431065, 0.6043826933457895]"
openai-large,C2a,javascript,nominal,none,0.5661763927843684,0.018790858683008393,0.8012968514263312,0.009872230331025595,0.2038494767689393,0.012713446390583947,0.574274074905408,0.018695635140447024,0.730237564295747,0.8672520930921583,0.5916206756543302,0.07559523809523809,0.021993332429698757,0.008868043549761973,0.007027206295795675,0.07031875916963028,6338,3072,22.6,"[0.5760463216046973, 0.5357971139564616, 0.553034198169181, 0.5812364830533886, 0.5847678471381137]"
openai-large,C2a,javascript,ordinal,none,0.5613576178096122,0.006095542822609599,0.7729171559540609,0.005973862617612431,0.22956622738329696,0.007437460994779895,0.5075289452305337,0.008543755520808024,0.7126439635788338,0.8511329052025939,0.4759993513666648,0.20565425109035657,0.013872185068814174,0.0051952479605504665,0.02376515369434956,0.022248036411356704,6338,3072,292.9,"[0.5577553211896423, 0.563387717903016, 0.5515832142676667, 0.5649370299498209, 0.5691248057379156]"
openai-large,C2a,html_css,nominal,none,0.6042803894819887,0.014802682709109768,0.8410230272813148,0.014054200122385086,0.1617214712714652,0.016189561334749657,0.6611634427376927,0.03089721419315908,0.734724887580515,0.8904617280244983,0.7434055305582354,0.04852941176470588,0.03906046018273486,0.010624421400088993,0.020854841049505028,0.05948161298869613,6338,3072,19.6,"[0.6005003413136976, 0.5784218611043739, 0.6103638020684, 0.6090503313580159, 0.623065611565456]"
openai-large,C2a,html_css,ordinal,none,0.5730607722411047,0.01525633156132006,0.8131197540543011,0.006806871414150834,0.18728074215900348,0.007486313526770266,0.5979394789733842,0.015519198078692278,0.6872159796373217,0.8739224113963445,0.6850520663518058,0.046052631578947366,0.018053255346958837,0.004862027077701355,0.019918258288579172,0.0567469964548627,6338,3072,294.1,"[0.5842960960355356, 0.5521216776059104, 0.5622085958554801, 0.5717185723800005, 0.5949589193285975]"
openai-large,C2b,react,nominal,concat,0.573661974817419,0.015754401884397484,0.7123493236506855,0.005831194140099439,0.304352166995735,0.007319815867896103,0.5243210450574141,0.00933782048063956,0.7369583102306918,0.7914819016842661,0.6366836335830277,0.12952405377169074,0.025481145010912212,0.004035360795192693,0.003987305252372176,0.045670511137205036,6338,6144,50.5,"[0.5765584312942099, 0.5619415314946394, 0.5502406875338288, 0.5861231851107984, 0.5934460386536184]"
openai-large,C2b,react,ordinal,concat,0.6098393471227019,0.011742877403888873,0.7118888504097389,0.010416312728944816,0.2917325010768377,0.011092425307313733,0.5228036734427508,0.016468158525529963,0.7353656030521076,0.7840566384667442,0.6264427629020847,0.29349238406987166,0.012845135685504458,0.010692140613160992,0.016901741397096583,0.03135028771974199,6338,6144,419.2,"[0.6057996801898746, 0.5931828284992186, 0.6267787590780425, 0.6188492476367681, 0.6045862202096064]"
openai-large,C2b,react,nominal,average,0.5698761477522901,0.014728507493250918,0.6962505166192232,0.007822122420682793,0.31713615958609603,0.01064639963955404,0.4970222824666955,0.013010698442443803,0.7230046136419279,0.7751024440391818,0.6123468533998728,0.16905067992817807,0.020215525258874534,0.0076355372634932354,0.019456483970873933,0.0687737888711402,6338,3072,12.0,"[0.5952576550657472, 0.5591233808045023, 0.5526969922043932, 0.5747863285357068, 0.5675163821511013]"
openai-large,C2b,react,ordinal,average,0.560253598660497,0.013236621513134041,0.6689607391820622,0.0061453993449897965,0.3411160270790436,0.006833877995232551,0.4521234798779446,0.008624697232135528,0.6883590105355105,0.7505356241588798,0.5703677849914195,0.2317519749561781,0.019507783135117494,0.009709216802728154,0.007431381464480314,0.040195947367153956,6338,3072,101.1,"[0.5497188939152773, 0.549079196231803, 0.549918059317935, 0.5794334853003531, 0.5731183585371166]"
openai-large,C2b,javascript,nominal,concat,0.5610360482365571,0.014136423048341064,0.7866584628509777,0.001996871466070836,0.21789268472434203,0.005955260588108735,0.5428844731850622,0.007389006336986649,0.706923097224028,0.8551654426106088,0.5691811591844658,0.11287449392712552,0.006750805033030469,0.0031632559513132055,0.013634279571092756,0.06652224737135025,6338,6144,22.3,"[0.5798772052257959, 0.560488052495183, 0.5379873037364391, 0.5562951890805352, 0.5705324906448319]"
openai-large,C2b,javascript,ordinal,concat,0.5927619229122622,0.030118136696603775,0.7847981547568312,0.007501113344709941,0.21757411506352722,0.009214806527208498,0.5297807911809388,0.01603507521569682,0.7010946992353839,0.8581987861312264,0.5331338934229949,0.2786203128594432,0.019906480164887948,0.005243480166236579,0.02034032315559567,0.1077674502165075,6338,6144,255.3,"[0.5503317238078582, 0.5860719111490347, 0.6332158155392226, 0.6196379608676881, 0.5745522031975072]"
openai-large,C2b,javascript,nominal,average,0.544819588472266,0.017333952717173116,0.7758630965013251,0.00999279934751611,0.230675681395482,0.012181974700869092,0.5203663540889696,0.023406964868771727,0.6789111128474692,0.8474402679422978,0.5616521192981273,0.09127485380116959,0.01850517988689083,0.009518665046686954,0.015186252734403199,0.08873614454121112,6338,3072,9.1,"[0.5288679489438102, 0.5243287661867091, 0.5610658856494629, 0.5414990963985593, 0.5683362451827882]"
openai-large,C2b,javascript,ordinal,average,0.5526097321710639,0.027704252507817696,0.7555698619438194,0.009271205753233322,0.248973954222573,0.009718147449441798,0.4719166937060457,0.021104722214594245,0.6613808070759954,0.8356389298080746,0.48203419748415666,0.2313849943160288,0.020777106341253383,0.006499867597889841,0.023800173096647958,0.0867660991337856,6338,3072,102.5,"[0.5100213163541161, 0.5710903987962265, 0.5914171681021604, 0.5511020782759913, 0.5394176993268249]"
openai-large,C2b,html_css,nominal,concat,0.5808557108161722,0.03143310864246234,0.8177264677629704,0.011808968411918449,0.18491568298895275,0.012713309258043788,0.6126016478484202,0.02602485456282878,0.7089130229457394,0.8727085452813874,0.7018012750375617,0.04,0.031184114535064082,0.008017355196960455,0.017197621851085965,0.08,6338,6144,21.8,"[0.5611676777803427, 0.5530319946780325, 0.6415378579670029, 0.5764351244742653, 0.5721058991812173]"
openai-large,C2b,html_css,ordinal,concat,0.5887479751080443,0.027986780902571184,0.8140634434837534,0.005601331550240528,0.18570457550188105,0.0062015240249196635,0.5992449097467599,0.013302780613765506,0.7084699863564283,0.8741172771075781,0.6775328420963761,0.09487179487179487,0.013788985534170347,0.004981733539745866,0.011153507975095131,0.12445806255909331,6338,6144,208.0,"[0.6316258657001694, 0.5626011977376068, 0.567146010463563, 0.612579949427339, 0.5697868522115437]"
openai-large,C2b,html_css,nominal,average,0.5707042323424055,0.036364039295501575,0.8069053417880763,0.01515635264006646,0.1942232950485386,0.014579003729593877,0.5894005378763029,0.033182155727116074,0.6909644662929502,0.8653482680082358,0.6820597506239916,0.04444444444444444,0.04032467134292655,0.009952160261067726,0.025252044629459253,0.08888888888888888,6338,3072,8.0,"[0.5469991461162738, 0.5351603334816323, 0.6393815700607413, 0.5624268217191368, 0.5695532903342435]"
openai-large,C2b,html_css,ordinal,average,0.5697798646476352,0.025516266090324348,0.786823870181491,0.011741345776646766,0.21410408351778587,0.011367243279528481,0.5432040707242975,0.025911013251024816,0.6638881707774592,0.8531387626605959,0.6354258584858189,0.12666666666666665,0.021127536084103324,0.008387571613812641,0.019019132070357107,0.06636667196260702,6338,3072,104.6,"[0.5725600167254286, 0.5201340639267533, 0.5894951447710799, 0.5869397996272341, 0.57977029818768]"
openai-large,C3,react,nominal,none,0.5386229481736262,0.01696717011064452,0.653922723473666,0.008420658427013682,0.36841404843653136,0.009771835246659078,0.4292970375452927,0.01635346678085344,0.6587020375095725,0.7282947710989529,0.5790642449717579,0.18843073911422148,0.021533416253597608,0.005125848729394392,0.019669887479874918,0.062122672492617464,6338,3072,17.9,"[0.5409272060883966, 0.5099854804035577, 0.5336372504850022, 0.5613079260073044, 0.54725687788387]"
openai-large,C3,react,ordinal,none,0.5204227965005556,0.015814447067960008,0.6219767132207786,0.010615006510311234,0.40170725452458556,0.011528663415529196,0.37732630540250167,0.016692033570010454,0.619066325166826,0.7049639009761267,0.5233998401058629,0.23426111975340652,0.01710779789850395,0.009764741222725118,0.01725131146691273,0.03788808283565771,6338,3072,134.5,"[0.5261972902888838, 0.5052408825756519, 0.5487275790812638, 0.5128359048447796, 0.5091123257121988]"
openai-large,C3,javascript,nominal,none,0.48248218344403887,0.019879128475475273,0.7245108947813284,0.014582218543701777,0.28794414885008673,0.017248844785532166,0.4149614597850058,0.02820285635424292,0.5971256494511084,0.8093746285146466,0.47342845581040055,0.05,0.02088328141849841,0.012638792883385958,0.021834374165937025,0.04216370213557839,6338,3072,13.2,"[0.4501914186991833, 0.5128731028897848, 0.48264790292065474, 0.481340986781951, 0.48535750592862037]"
openai-large,C3,javascript,ordinal,none,0.4849141346994229,0.013545858931538084,0.7046917056121884,0.010508645941364697,0.30971544098058207,0.012316197918309442,0.3658921138466589,0.026510872395674148,0.5610288071246867,0.7977901080788481,0.4185015725484287,0.16233605104572846,0.047339228706087345,0.008715292258372873,0.012698930319806461,0.058948882834271,6338,3072,111.4,"[0.4725944017221998, 0.4837277901696033, 0.48256743980443506, 0.510632458170543, 0.47504858363033364]"
openai-large,C3,html_css,nominal,none,0.550639143474813,0.009865410996362838,0.8002768182555023,0.009642501453651326,0.2036892582642622,0.00957150804008479,0.5752010704653855,0.01928698233258897,0.6609472749800329,0.8606852742427293,0.6809240246764903,0.0,0.02017987585434911,0.007999749888746738,0.017514516973669434,0.0,6338,3072,12.2,"[0.5449348055820308, 0.5395828176987478, 0.5482233042686944, 0.5686578293568445, 0.5517969604677477]"
openai-large,C3,html_css,ordinal,none,0.5620880775044717,0.024166719461932586,0.7975532894879371,0.012008735259259025,0.2044798936358272,0.010271627213167994,0.5656147269929217,0.028732419920521696,0.6692159535178096,0.8620690979003518,0.6570672585997248,0.06000000000000001,0.026025460479425933,0.00756305332359015,0.02608232406161483,0.08,6338,3072,136.3,"[0.5282642455238136, 0.5728037162710645, 0.5975858857597398, 0.5686296244929998, 0.54315691547474]"
openai-large,C4,react,nominal,none,0.5265687841349067,0.013335522473550389,0.6463033380507153,0.007309066174239789,0.3785112999484612,0.010657970615170034,0.41445995936674185,0.012129315146892536,0.6594048508578109,0.7255847980337882,0.5617537236205696,0.15953176402745822,0.016920989125612476,0.008434487303456693,0.01363006343026708,0.04023363395561522,6338,3072,20.8,"[0.550393808548397, 0.5245868986386657, 0.5163929502389905, 0.5292794437990596, 0.512190819449421]"
openai-large,C4,react,ordinal,none,0.5037012736236176,0.0072460253711438905,0.6126318458846838,0.005472329744286348,0.41495833322959175,0.006841577890878762,0.3639749794506129,0.010189490940998157,0.6276028510290684,0.6982127025178069,0.5076592313288362,0.18133030961875868,0.013785634246468729,0.003181165192516817,0.010441341782579003,0.011788548487067006,6338,3072,106.5,"[0.4966236646429258, 0.509925987945709, 0.5104327848794887, 0.5082149006790662, 0.4933090299708981]"
openai-large,C4,javascript,nominal,none,0.4869013924726526,0.028928817010535134,0.7227697759403326,0.01588090496987179,0.2892077213617203,0.015930088906777704,0.4103850745442236,0.03276844772847822,0.6005399692540726,0.807878306307112,0.4627234073392231,0.07646388699020278,0.021730594429670378,0.01169358983911753,0.03820943879974993,0.06924571952975825,6338,3072,15.2,"[0.4663818167665452, 0.540652801683513, 0.4934833528645276, 0.4626227685194075, 0.4713662225292696]"
openai-large,C4,javascript,ordinal,none,0.47908125822094333,0.00895457161729139,0.7147555613147548,0.005639822700470698,0.2993079606313132,0.006521714718762112,0.38605919930009003,0.012314766431866532,0.5982822708073197,0.8070612471506591,0.40874719696544143,0.10223431796035312,0.025328707919664666,0.0048468278001250935,0.03223739920452631,0.06002760155383053,6338,3072,111.9,"[0.48072552848980865, 0.4645605976884468, 0.4880144087748415, 0.4881166167709382, 0.47398913938068143]"
openai-large,C4,html_css,nominal,none,0.5617975130653773,0.025025136512476197,0.7996165004377822,0.008855166541669434,0.20290609228685463,0.009918763596426863,0.5738583074774247,0.016179901495445223,0.6780065955200495,0.860637361499846,0.6685460952416135,0.04,0.019648115153198583,0.008119646391383337,0.0178954300056774,0.08,6338,3072,12.0,"[0.6112633614324708, 0.5479126792861841, 0.5565382815288813, 0.5480967146061485, 0.5451765284732013]"
openai-large,C4,html_css,ordinal,none,0.5767383142768191,0.03930130489565789,0.7862370954165808,0.006671624263511916,0.21631489969848544,0.009015685720991899,0.542151541511567,0.010602758260080683,0.6485484081314825,0.8524871441955517,0.6410692199317574,0.16484848484848486,0.02945516209141618,0.007096986572231395,0.017651049167988004,0.16941101448065457,6338,3072,112.1,"[0.53736573892088, 0.6086312847710104, 0.5450187027896534, 0.5552211464266188, 0.6374546984759332]"
